SWV ITM Data Console - ITM Port: 0
voltage, current, omega. 
42717, 1.00, 0.10 
42718, 1.00, 0.10 
42719, 1.00, 0.10 
42720, 1.00, 0.10 
42721, 1.00, 0.10 
42722, 1.00, 0.10 
42723, 1.00, 0.10 
42724, 1.00, 0.10 
42725, 1.00, 0.10 
42726, 1.00, 0.10 
42727, 1.00, 0.10 
42728, 1.00, 0.10 
42729, 1.00, 0.10 
42730, 1.00, 0.10 
42731, 1.00, 0.10 
42732, 1.00, 0.10 
42733, 1.00, 0.10 
42734, 1.00, 0.10 
42735, 1.00, 0.10 
42736, 1.00, 0.10 
42737, 1.00, 0.10 
42738, 1.00, 0.10 
42739, 1.00, 0.10 
42740, 1.00, 0.10 
42741, 1.00, 0.10 
42742, 1.00, 0.10 
42743, 1.00, 0.10 
42744, 1.00, 0.10 
42745, 1.00, 0.10 
42746, 1.00, 0.10 
42747, 1.00, 0.10 
42748, 1.00, 0.10 
42749, 1.00, 0.10 
42750, 1.00, 0.10 
42751, 1.00, 0.10 
42752, 1.00, 0.10 
42753, 1.00, 0.10 
42754, 1.00, 0.10 
42755, 1.00, 0.10 
42756, 1.00, 0.10 
42757, 1.00, 0.10 
42758, 1.00, 0.10 
42759, 1.00, 0.10 
42760, 1.00, 0.10 
42761, 1.00, 0.10 
42762, 1.00, 0.10 
42763, 1.00, 0.10 
42764, 1.00, 0.10 
42765, 1.00, 0.10 
42766, 1.00, 0.10 
42767, 1.00, 0.10 
42768, 1.00, 0.10 
42769, 1.00, 0.10 
42770, 1.00, 0.10 
42771, 1.00, 0.10 
42772, 1.00, 0.10 
42773, 1.00, 0.10 
42774, 1.00, 0.10 
42775, 1.00, 0.10 
42776, 1.00, 0.10 
42777, 1.00, 0.10 
42778, 1.00, 0.10 
42779, 1.00, 0.10 
42780, 1.00, 0.10 
42781, 1.00, 0.10 
42782, 1.00, 0.10 
42783, 1.00, 0.10 
42784, 1.00, 0.10 
42785, 1.00, 0.10 
42786, 1.00, 0.10 
42787, 1.00, 0.10 
42788, 1.00, 0.10 
42789, 1.00, 0.10 
42790, 1.00, 0.10 
42791, 1.00, 0.10 
42792, 1.00, 0.10 
42793, 1.00, 0.10 
42794, 1.00, 0.10 
42795, 1.00, 0.10 
42796, 1.00, 0.10 
42797, 1.00, 0.10 
42798, 1.00, 0.10 
42799, 1.00, 0.10 
42800, 1.00, 0.10 
42801, 1.00, 0.10 
42802, 1.00, 0.10 
42803, 1.00, 0.10 
42804, 1.00, 0.10 
42805, 1.00, 0.10 
42806, 1.00, 0.10 
42807, 1.00, 0.10 
42808, 1.00, 0.10 
42809, 1.00, 0.10 
42810, 1.00, 0.10 
42811, 1.00, 0.10 
42812, 1.00, 0.10 
42813, 1.00, 0.10 
42814, 1.00, 0.10 
42815, 1.00, 0.10 
42816, 1.00, 0.10 
42817, 1.00, 0.10 
42818, 1.00, 0.10 
42819, 1.00, 0.10 
42820, 1.00, 0.10 
42821, 1.00, 0.10 
42822, 1.00, 0.10 
42823, 1.00, 0.10 
42824, 1.00, 0.10 
42825, 1.00, 0.10 
42826, 1.00, 0.10 
42827, 1.00, 0.10 
42828, 1.00, 0.10 
42829, 1.00, 0.10 
42830, 1.00, 0.10 
42831, 1.00, 0.10 
42832, 1.00, 0.10 
42833, 1.00, 0.10 
42834, 1.00, 0.10 
42835, 1.00, 0.10 
42836, 1.00, 0.10 
42837, 1.00, 0.10 
42838, 1.00, 0.10 
42839, 1.00, 0.10 
42840, 1.00, 0.10 
42841, 1.00, 0.10 
42842, 1.00, 0.10 
42843, 1.00, 0.10 
42844, 1.00, 0.10 
42845, 1.00, 0.10 
42846, 1.00, 0.10 
42847, 1.00, 0.10 
42848, 1.00, 0.10 
42849, 1.00, 0.10 
42850, 1.00, 0.10 
42851, 1.00, 0.10 
42852, 1.00, 0.10 
42853, 1.00, 0.10 
42854, 1.00, 0.10 
42855, 1.00, 0.10 
42856, 1.00, 0.10 
42857, 1.00, 0.10 
42858, 1.00, 0.10 
42859, 1.00, 0.10 
42860, 1.00, 0.10 
42861, 1.00, 0.10 
42862, 1.00, 0.10 
42863, 1.00, 0.10 
42864, 1.00, 0.10 
42865, 1.00, 0.10 
42866, 1.00, 0.10 
42867, 1.00, 0.10 
42868, 1.00, 0.10 
42869, 1.00, 0.10 
42870, 1.00, 0.10 
42871, 1.00, 0.10 
42872, 1.00, 0.10 
42873, 1.00, 0.10 
42874, 1.00, 0.10 
42875, 1.00, 0.10 
42876, 1.00, 0.10 
42877, 1.00, 0.10 
42878, 1.00, 0.10 
42879, 1.00, 0.10 
42880, 1.00, 0.10 
42881, 1.00, 0.10 
42882, 1.00, 0.10 
42883, 1.00, 0.10 
42884, 1.00, 0.10 
42885, 1.00, 0.10 
42886, 1.00, 0.10 
42887, 1.00, 0.10 
42888, 1.00, 0.10 
42889, 1.00, 0.10 
42890, 1.00, 0.10 
42891, 1.00, 0.10 
42892, 1.00, 0.10 
42893, 1.00, 0.10 
42894, 1.00, 0.10 
42895, 1.00, 0.10 
42896, 1.00, 0.10 
42897, 1.00, 0.10 
42898, 1.00, 0.10 
42899, 1.00, 0.10 
42900, 1.00, 0.10 
42901, 1.00, 0.10 
42902, 1.00, 0.10 
42903, 1.00, 0.10 
42904, 1.00, 0.10 
42905, 1.00, 0.10 
42906, 1.00, 0.10 
42907, 1.00, 0.10 
42908, 1.00, 0.10 
42909, 1.00, 0.10 
42910, 1.00, 0.10 
42911, 1.00, 0.10 
42912, 1.00, 0.10 
42913, 1.00, 0.10 
42914, 1.00, 0.10 
42915, 1.00, 0.10 
42916, 1.00, 0.10 
42917, 1.00, 0.10 
42918, 1.00, 0.10 
42919, 1.00, 0.10 
42920, 1.00, 0.10 
42921, 1.00, 0.10 
42922, 1.00, 0.10 
42923, 1.00, 0.10 
42924, 1.00, 0.10 
42925, 1.00, 0.10 
42926, 1.00, 0.10 
42927, 1.00, 0.10 
42928, 1.00, 0.10 
42929, 1.00, 0.10 
42930, 1.00, 0.10 
42931, 1.00, 0.10 
42932, 1.00, 0.10 
42933, 1.00, 0.10 
42934, 1.00, 0.10 
42935, 1.00, 0.10 
42936, 1.00, 0.10 
42937, 1.00, 0.10 
42938, 1.00, 0.10 
42939, 1.00, 0.10 
42940, 1.00, 0.10 
42941, 1.00, 0.10 
42942, 1.00, 0.10 
42943, 1.00, 0.10 
42944, 1.00, 0.10 
42945, 1.00, 0.10 
42946, 1.00, 0.10 
42947, 1.00, 0.10 
42948, 1.00, 0.10 
42949, 1.00, 0.10 
42950, 1.00, 0.10 
42951, 1.00, 0.10 
42952, 1.00, 0.10 
42953, 1.00, 0.10 
42954, 1.00, 0.10 
42955, 1.00, 0.10 
42956, 1.00, 0.10 
42957, 1.00, 0.10 
42958, 1.00, 0.10 
42959, 1.00, 0.10 
42960, 1.00, 0.10 
42961, 1.00, 0.10 
42962, 1.00, 0.10 
42963, 1.00, 0.10 
42964, 1.00, 0.10 
42965, 1.00, 0.10 
42966, 1.00, 0.10 
42967, 1.00, 0.10 
42968, 1.00, 0.10 
42969, 1.00, 0.10 
42970, 1.00, 0.10 
42971, 1.00, 0.10 
42972, 1.00, 0.10 
42973, 1.00, 0.10 
42974, 1.00, 0.10 
42975, 1.00, 0.10 
42976, 1.00, 0.10 
42977, 1.00, 0.10 
42978, 1.00, 0.10 
42979, 1.00, 0.10 
42980, 1.00, 0.10 
42981, 1.00, 0.10 
42982, 1.00, 0.10 
42983, 1.00, 0.10 
42984, 1.00, 0.10 
42985, 1.00, 0.10 
42986, 1.00, 0.10 
42987, 1.00, 0.10 
42988, 1.00, 0.10 
42989, 1.00, 0.10 
42990, 1.00, 0.10 
42991, 1.00, 0.10 
42992, 1.00, 0.10 
42993, 1.00, 0.10 
42994, 1.00, 0.10 
42995, 1.00, 0.10 
42996, 1.00, 0.10 
42997, 1.00, 0.10 
42998, 1.00, 0.10 
42999, 1.00, 0.10 
43000, 1.00, 0.10 
43001, 1.00, 0.10 
43002, 1.00, 0.10 
43003, 1.00, 0.10 
43004, 1.00, 0.10 
43005, 1.00, 0.10 
43006, 1.00, 0.10 
43007, 1.00, 0.10 
43008, 1.00, 0.10 
43009, 1.00, 0.10 
43010, 1.00, 0.10 
43011, 1.00, 0.10 
43012, 1.00, 0.10 
43013, 1.00, 0.10 
43014, 1.00, 0.10 
43015, 1.00, 0.10 
43016, 1.00, 0.10 
43017, 1.00, 0.10 
43018, 1.00, 0.10 
43019, 1.00, 0.10 
43020, 1.00, 0.10 
43021, 1.00, 0.10 
43022, 1.00, 0.10 
43023, 1.00, 0.10 
43024, 1.00, 0.10 
43025, 1.00, 0.10 
43026, 1.00, 0.10 
43027, 1.00, 0.10 
43028, 1.00, 0.10 
43029, 1.00, 0.10 
43030, 1.00, 0.10 
43031, 1.00, 0.10 
43032, 1.00, 0.10 
43033, 1.00, 0.10 
43034, 1.00, 0.10 
43035, 1.00, 0.10 
43036, 1.00, 0.10 
43037, 1.00, 0.10 
43038, 1.00, 0.10 
43039, 1.00, 0.10 
43040, 1.00, 0.10 
43041, 1.00, 0.10 
43042, 1.00, 0.10 
43043, 1.00, 0.10 
43044, 1.00, 0.10 
43045, 1.00, 0.10 
43046, 1.00, 0.10 
43047, 1.00, 0.10 
43048, 1.00, 0.10 
43049, 1.00, 0.10 
43050, 1.00, 0.10 
43051, 1.00, 0.10 
43052, 1.00, 0.10 
43053, 1.00, 0.10 
43054, 1.00, 0.10 
43055, 1.00, 0.10 
43056, 1.00, 0.10 
43057, 1.00, 0.10 
43058, 1.00, 0.10 
43059, 1.00, 0.10 
43060, 1.00, 0.10 
43061, 1.00, 0.10 
43062, 1.00, 0.10 
43063, 1.00, 0.10 
43064, 1.00, 0.10 
43065, 1.00, 0.10 
43066, 1.00, 0.10 
43067, 1.00, 0.10 
43068, 1.00, 0.10 
43069, 1.00, 0.10 
43070, 1.00, 0.10 
43071, 1.00, 0.10 
43072, 1.00, 0.10 
43073, 1.00, 0.10 
43074, 1.00, 0.10 
43075, 1.00, 0.10 
43076, 1.00, 0.10 
43077, 1.00, 0.10 
43078, 1.00, 0.10 
43079, 1.00, 0.10 
43080, 1.00, 0.10 
43081, 1.00, 0.10 
43082, 1.00, 0.10 
43083, 1.00, 0.10 
43084, 1.00, 0.10 
43085, 1.00, 0.10 
43086, 1.00, 0.10 
43087, 1.00, 0.10 
43088, 1.00, 0.10 
43089, 1.00, 0.10 
43090, 1.00, 0.10 
43091, 1.00, 0.10 
43092, 1.00, 0.10 
43093, 1.00, 0.10 
43094, 1.00, 0.10 
43095, 1.00, 0.10 
43096, 1.00, 0.10 
43097, 1.00, 0.10 
43098, 1.00, 0.10 
43099, 1.00, 0.10 
43100, 1.00, 0.10 
43101, 1.00, 0.10 
43102, 1.00, 0.10 
43103, 1.00, 0.10 
43104, 1.00, 0.10 
43105, 1.00, 0.10 
43106, 1.00, 0.10 
43107, 1.00, 0.10 
43108, 1.00, 0.10 
43109, 1.00, 0.10 
43110, 1.00, 0.10 
43111, 1.00, 0.10 
43112, 1.00, 0.10 
43113, 1.00, 0.10 
43114, 1.00, 0.10 
43115, 1.00, 0.10 
43116, 1.00, 0.10 
43117, 1.00, 0.10 
43118, 1.00, 0.10 
43119, 1.00, 0.10 
43120, 1.00, 0.10 
43121, 1.00, 0.10 
43122, 1.00, 0.10 
43123, 1.00, 0.10 
43124, 1.00, 0.10 
43125, 1.00, 0.10 
43126, 1.00, 0.10 
43127, 1.00, 0.10 
43128, 1.00, 0.10 
43129, 1.00, 0.10 
43130, 1.00, 0.10 
43131, 1.00, 0.10 
43132, 1.00, 0.10 
43133, 1.00, 0.10 
43134, 1.00, 0.10 
43135, 1.00, 0.10 
43136, 1.00, 0.10 
43137, 1.00, 0.10 
43138, 1.00, 0.10 
43139, 1.00, 0.10 
43140, 1.00, 0.10 
43141, 1.00, 0.10 
43142, 1.00, 0.10 
43143, 1.00, 0.10 
43144, 1.00, 0.10 
43145, 1.00, 0.10 
43146, 1.00, 0.10 
43147, 1.00, 0.10 
43148, 1.00, 0.10 
43149, 1.00, 0.10 
43150, 1.00, 0.10 
43151, 1.00, 0.10 
43152, 1.00, 0.10 
43153, 1.00, 0.10 
43154, 1.00, 0.10 
43155, 1.00, 0.10 
43156, 1.00, 0.10 
43157, 1.00, 0.10 
43158, 1.00, 0.10 
43159, 1.00, 0.10 
43160, 1.00, 0.10 
43161, 1.00, 0.10 
43162, 1.00, 0.10 
43163, 1.00, 0.10 
43164, 1.00, 0.10 
43165, 1.00, 0.10 
43166, 1.00, 0.10 
43167, 1.00, 0.10 
43168, 1.00, 0.10 
43169, 1.00, 0.10 
43170, 1.00, 0.10 
43171, 1.00, 0.10 
43172, 1.00, 0.10 
43173, 1.00, 0.10 
43174, 1.00, 0.10 
43175, 1.00, 0.10 
43176, 1.00, 0.10 
43177, 1.00, 0.10 
43178, 1.00, 0.10 
43179, 1.00, 0.10 
43180, 1.00, 0.10 
43181, 1.00, 0.10 
43182, 1.00, 0.10 
43183, 1.00, 0.10 
43184, 1.00, 0.10 
43185, 1.00, 0.10 
43186, 1.00, 0.10 
43187, 1.00, 0.10 
43188, 1.00, 0.10 
43189, 1.00, 0.10 
43190, 1.00, 0.10 
43191, 1.00, 0.10 
43192, 1.00, 0.10 
43193, 1.00, 0.10 
43194, 1.00, 0.10 
43195, 1.00, 0.10 
43196, 1.00, 0.10 
43197, 1.00, 0.10 
43198, 1.00, 0.10 
43199, 1.00, 0.10 
43200, 1.00, 0.10 
43201, 1.00, 0.10 
43202, 1.00, 0.10 
43203, 1.00, 0.10 
43204, 1.00, 0.10 
43205, 1.00, 0.10 
43206, 1.00, 0.10 
43207, 1.00, 0.10 
43208, 1.00, 0.10 
43209, 1.00, 0.10 
43210, 1.00, 0.10 
43211, 1.00, 0.10 
43212, 1.00, 0.10 
43213, 1.00, 0.10 
43214, 1.00, 0.10 
43215, 1.00, 0.10 
43216, 1.00, 0.10 
43217, 1.00, 0.10 
43218, 1.00, 0.10 
43219, 1.00, 0.10 
43220, 1.00, 0.10 
43221, 1.00, 0.10 
43222, 1.00, 0.10 
43223, 1.00, 0.10 
43224, 1.00, 0.10 
43225, 1.00, 0.10 
43226, 1.00, 0.10 
43227, 1.00, 0.10 
43228, 1.00, 0.10 
43229, 1.00, 0.10 
43230, 1.00, 0.10 
43231, 1.00, 0.10 
43232, 1.00, 0.10 
43233, 1.00, 0.10 
43234, 1.00, 0.10 
43235, 1.00, 0.10 
43236, 1.00, 0.10 
43237, 1.00, 0.10 
43238, 1.00, 0.10 
43239, 1.00, 0.10 
43240, 1.00, 0.10 
43241, 1.00, 0.10 
43242, 1.00, 0.10 
43243, 1.00, 0.10 
43244, 1.00, 0.10 
43245, 1.00, 0.10 
43246, 1.00, 0.10 
43247, 1.00, 0.10 
43248, 1.00, 0.10 
43249, 1.00, 0.10 
43250, 1.00, 0.10 
43251, 1.00, 0.10 
43252, 1.00, 0.10 
43253, 1.00, 0.10 
43254, 1.00, 0.10 
43255, 1.00, 0.10 
43256, 1.00, 0.10 
43257, 1.00, 0.10 
43258, 1.00, 0.10 
43259, 1.00, 0.10 
43260, 1.00, 0.10 
43261, 1.00, 0.10 
43262, 1.00, 0.10 
43263, 1.00, 0.10 
43264, 1.00, 0.10 
43265, 1.00, 0.10 
43266, 1.00, 0.10 
43267, 1.00, 0.10 
43268, 1.00, 0.10 
43269, 1.00, 0.10 
43270, 1.00, 0.10 
43271, 1.00, 0.10 
43272, 1.00, 0.10 
43273, 1.00, 0.10 
43274, 1.00, 0.10 
43275, 1.00, 0.10 
43276, 1.00, 0.10 
43277, 1.00, 0.10 
43278, 1.00, 0.10 
43279, 1.00, 0.10 
43280, 1.00, 0.10 
43281, 1.00, 0.10 
43282, 1.00, 0.10 
43283, 1.00, 0.10 
43284, 1.00, 0.10 
43285, 1.00, 0.10 
43286, 1.00, 0.10 
43287, 1.00, 0.10 
43288, 1.00, 0.10 
43289, 1.00, 0.10 
43290, 1.00, 0.10 
43291, 1.00, 0.10 
43292, 1.00, 0.10 
43293, 1.00, 0.10 
43294, 1.00, 0.10 
43295, 1.00, 0.10 
43296, 1.00, 0.10 
43297, 1.00, 0.10 
43298, 1.00, 0.10 
43299, 1.00, 0.10 
43300, 1.00, 0.10 
43301, 1.00, 0.10 
43302, 1.00, 0.10 
43303, 1.00, 0.10 
43304, 1.00, 0.10 
43305, 1.00, 0.10 
43306, 1.00, 0.10 
43307, 1.00, 0.10 
43308, 1.00, 0.10 
43309, 1.00, 0.10 
43310, 1.00, 0.10 
43311, 1.00, 0.10 
43312, 1.00, 0.10 
43313, 1.00, 0.10 
43314, 1.00, 0.10 
43315, 1.00, 0.10 
43316, 1.00, 0.10 
43317, 1.00, 0.10 
43318, 1.00, 0.10 
43319, 1.00, 0.10 
43320, 1.00, 0.10 
43321, 1.00, 0.10 
43322, 1.00, 0.10 
43323, 1.00, 0.10 
43324, 1.00, 0.10 
43325, 1.00, 0.10 
43326, 1.00, 0.10 
43327, 1.00, 0.10 
43328, 1.00, 0.10 
43329, 1.00, 0.10 
43330, 1.00, 0.10 
43331, 1.00, 0.10 
43332, 1.00, 0.10 
43333, 1.00, 0.10 
43334, 1.00, 0.10 
43335, 1.00, 0.10 
43336, 1.00, 0.10 
43337, 1.00, 0.10 
43338, 1.00, 0.10 
43339, 1.00, 0.10 
43340, 1.00, 0.10 
43341, 1.00, 0.10 
43342, 1.00, 0.10 
43343, 1.00, 0.10 
43344, 1.00, 0.10 
43345, 1.00, 0.10 
43346, 1.00, 0.10 
43347, 1.00, 0.10 
43348, 1.00, 0.10 
43349, 1.00, 0.10 
43350, 1.00, 0.10 
43351, 1.00, 0.10 
43352, 1.00, 0.10 
43353, 1.00, 0.10 
43354, 1.00, 0.10 
43355, 1.00, 0.10 
43356, 1.00, 0.10 
43357, 1.00, 0.10 
43358, 1.00, 0.10 
43359, 1.00, 0.10 
43360, 1.00, 0.10 
43361, 1.00, 0.10 
43362, 1.00, 0.10 
43363, 1.00, 0.10 
43364, 1.00, 0.10 
43365, 1.00, 0.10 
43366, 1.00, 0.10 
43367, 1.00, 0.10 
43368, 1.00, 0.10 
43369, 1.00, 0.10 
43370, 1.00, 0.10 
43371, 1.00, 0.10 
43372, 1.00, 0.10 
43373, 1.00, 0.10 
43374, 1.00, 0.10 
43375, 1.00, 0.10 
43376, 1.00, 0.10 
43377, 1.00, 0.10 
43378, 1.00, 0.10 
43379, 1.00, 0.10 
43380, 1.00, 0.10 
43381, 1.00, 0.10 
43382, 1.00, 0.10 
43383, 1.00, 0.10 
43384, 1.00, 0.10 
43385, 1.00, 0.10 
43386, 1.00, 0.10 
43387, 1.00, 0.10 
43388, 1.00, 0.10 
43389, 1.00, 0.10 
43390, 1.00, 0.10 
43391, 1.00, 0.10 
43392, 1.00, 0.10 
43393, 1.00, 0.10 
43394, 1.00, 0.10 
43395, 1.00, 0.10 
43396, 1.00, 0.10 
43397, 1.00, 0.10 
43398, 1.00, 0.10 
43399, 1.00, 0.10 
43400, 1.00, 0.10 
43401, 1.00, 0.10 
43402, 1.00, 0.10 
43403, 1.00, 0.10 
43404, 1.00, 0.10 
43405, 1.00, 0.10 
43406, 1.00, 0.10 
43407, 1.00, 0.10 
43408, 1.00, 0.10 
43409, 1.00, 0.10 
43410, 1.00, 0.10 
43411, 1.00, 0.10 
43412, 1.00, 0.10 
43413, 1.00, 0.10 
43414, 1.00, 0.10 
43415, 1.00, 0.10 
43416, 1.00, 0.10 
43417, 1.00, 0.10 
43418, 1.00, 0.10 
43419, 1.00, 0.10 
43420, 1.00, 0.10 
43421, 1.00, 0.10 
43422, 1.00, 0.10 
43423, 1.00, 0.10 
43424, 1.00, 0.10 
43425, 1.00, 0.10 
43426, 1.00, 0.10 
43427, 1.00, 0.10 
43428, 1.00, 0.10 
43429, 1.00, 0.10 
43430, 1.00, 0.10 
43431, 1.00, 0.10 
43432, 1.00, 0.10 
43433, 1.00, 0.10 
43434, 1.00, 0.10 
43435, 1.00, 0.10 
43436, 1.00, 0.10 
43437, 1.00, 0.10 
43438, 1.00, 0.10 
43439, 1.00, 0.10 
43440, 1.00, 0.10 
43441, 1.00, 0.10 
43442, 1.00, 0.10 
43443, 1.00, 0.10 
43444, 1.00, 0.10 
43445, 1.00, 0.10 
43446, 1.00, 0.10 
43447, 1.00, 0.10 
43448, 1.00, 0.10 
43449, 1.00, 0.10 
43450, 1.00, 0.10 
43451, 1.00, 0.10 
43452, 1.00, 0.10 
43453, 1.00, 0.10 
43454, 1.00, 0.10 
43455, 1.00, 0.10 
43456, 1.00, 0.10 
43457, 1.00, 0.10 
43458, 1.00, 0.10 
43459, 1.00, 0.10 
43460, 1.00, 0.10 
43461, 1.00, 0.10 
43462, 1.00, 0.10 
43463, 1.00, 0.10 
43464, 1.00, 0.10 
43465, 1.00, 0.10 
43466, 1.00, 0.10 
43467, 1.00, 0.10 
43468, 1.00, 0.10 
43469, 1.00, 0.10 
43470, 1.00, 0.10 
43471, 1.00, 0.10 
43472, 1.00, 0.10 
43473, 1.00, 0.10 
43474, 1.00, 0.10 
43475, 1.00, 0.10 
43476, 1.00, 0.10 
43477, 1.00, 0.10 
43478, 1.00, 0.10 
43479, 1.00, 0.10 
43480, 1.00, 0.10 
43481, 1.00, 0.10 
43482, 1.00, 0.10 
43483, 1.00, 0.10 
43484, 1.00, 0.10 
43485, 1.00, 0.10 
43486, 1.00, 0.10 
43487, 1.00, 0.10 
43488, 1.00, 0.10 
43489, 1.00, 0.10 
43490, 1.00, 0.10 
43491, 1.00, 0.10 
43492, 1.00, 0.10 
43493, 1.00, 0.10 
43494, 1.00, 0.10 
43495, 1.00, 0.10 
43496, 1.00, 0.10 
43497, 1.00, 0.10 
43498, 1.00, 0.10 
43499, 1.00, 0.10 
43500, 1.00, 0.10 
43501, 1.00, 0.10 
43502, 1.00, 0.10 
43503, 1.00, 0.10 
43504, 1.00, 0.10 
43505, 1.00, 0.10 
43506, 1.00, 0.10 
43507, 1.00, 0.10 
43508, 1.00, 0.10 
43509, 1.00, 0.10 
43510, 1.00, 0.10 
43511, 1.00, 0.10 
43512, 1.00, 0.10 
43513, 1.00, 0.10 
43514, 1.00, 0.10 
43515, 1.00, 0.10 
43516, 1.00, 0.10 
43517, 1.00, 0.10 
43518, 1.00, 0.10 
43519, 1.00, 0.10 
43520, 1.00, 0.10 
43521, 1.00, 0.10 
43522, 1.00, 0.10 
43523, 1.00, 0.10 
43524, 1.00, 0.10 
43525, 1.00, 0.10 
43526, 1.00, 0.10 
43527, 1.00, 0.10 
43528, 1.00, 0.10 
43529, 1.00, 0.10 
43530, 1.00, 0.10 
43531, 1.00, 0.10 
43532, 1.00, 0.10 
43533, 1.00, 0.10 
43534, 1.00, 0.10 
43535, 1.00, 0.10 
43536, 1.00, 0.10 
43537, 1.00, 0.10 
43538, 1.00, 0.10 
43539, 1.00, 0.10 
43540, 1.00, 0.10 
43541, 1.00, 0.10 
43542, 1.00, 0.10 
43543, 1.00, 0.10 
43544, 1.00, 0.10 
43545, 1.00, 0.10 
43546, 1.00, 0.10 
43547, 1.00, 0.10 
43548, 1.00, 0.10 
43549, 1.00, 0.10 
43550, 1.00, 0.10 
43551, 1.00, 0.10 
43552, 1.00, 0.10 
43553, 1.00, 0.10 
43554, 1.00, 0.10 
43555, 1.00, 0.10 
43556, 1.00, 0.10 
43557, 1.00, 0.10 
43558, 1.00, 0.10 
43559, 1.00, 0.10 
43560, 1.00, 0.10 
43561, 1.00, 0.10 
43562, 1.00, 0.10 
43563, 1.00, 0.10 
43564, 1.00, 0.10 
43565, 1.00, 0.10 
43566, 1.00, 0.10 
43567, 1.00, 0.10 
43568, 1.00, 0.10 
43569, 1.00, 0.10 
43570, 1.00, 0.10 
43571, 1.00, 0.10 
43572, 1.00, 0.10 
43573, 1.00, 0.10 
43574, 1.00, 0.10 
43575, 1.00, 0.10 
43576, 1.00, 0.10 
43577, 1.00, 0.10 
43578, 1.00, 0.10 
43579, 1.00, 0.10 
43580, 1.00, 0.10 
43581, 1.00, 0.10 
43582, 1.00, 0.10 
43583, 1.00, 0.10 
43584, 1.00, 0.10 
43585, 1.00, 0.10 
43586, 1.00, 0.10 
43587, 1.00, 0.10 
43588, 1.00, 0.10 
43589, 1.00, 0.10 
43590, 1.00, 0.10 
43591, 1.00, 0.10 
43592, 1.00, 0.10 
43593, 1.00, 0.10 
43594, 1.00, 0.10 
43595, 1.00, 0.10 
43596, 1.00, 0.10 
43597, 1.00, 0.10 
43598, 1.00, 0.10 
43599, 1.00, 0.10 
43600, 1.00, 0.10 
43601, 1.00, 0.10 
43602, 1.00, 0.10 
43603, 1.00, 0.10 
43604, 1.00, 0.10 
43605, 1.00, 0.10 
43606, 1.00, 0.10 
43607, 1.00, 0.10 
43608, 1.00, 0.10 
43609, 1.00, 0.10 
43610, 1.00, 0.10 
43611, 1.00, 0.10 
43612, 1.00, 0.10 
43613, 1.00, 0.10 
43614, 1.00, 0.10 
43615, 1.00, 0.10 
43616, 1.00, 0.10 
43617, 1.00, 0.10 
43618, 1.00, 0.10 
43619, 1.00, 0.10 
43620, 1.00, 0.10 
43621, 1.00, 0.10 
43622, 1.00, 0.10 
43623, 1.00, 0.10 
43624, 1.00, 0.10 
43625, 1.00, 0.10 
43626, 1.00, 0.10 
43627, 1.00, 0.10 
43628, 1.00, 0.10 
43629, 1.00, 0.10 
43630, 1.00, 0.10 
43631, 1.00, 0.10 
43632, 1.00, 0.10 
43633, 1.00, 0.10 
43634, 1.00, 0.10 
43635, 1.00, 0.10 
43636, 1.00, 0.10 
43637, 1.00, 0.10 
43638, 1.00, 0.10 
43639, 1.00, 0.10 
43640, 1.00, 0.10 
43641, 1.00, 0.10 
43642, 1.00, 0.10 
43643, 1.00, 0.10 
43644, 1.00, 0.10 
43645, 1.00, 0.10 
43646, 1.00, 0.10 
43647, 1.00, 0.10 
43648, 1.00, 0.10 
43649, 1.00, 0.10 
43650, 1.00, 0.10 
43651, 1.00, 0.10 
43652, 1.00, 0.10 
43653, 1.00, 0.10 
43654, 1.00, 0.10 
43655, 1.00, 0.10 
43656, 1.00, 0.10 
43657, 1.00, 0.10 
43658, 1.00, 0.10 
43659, 1.00, 0.10 
43660, 1.00, 0.10 
43661, 1.00, 0.10 
43662, 1.00, 0.10 
43663, 1.00, 0.10 
43664, 1.00, 0.10 
43665, 1.00, 0.10 
43666, 1.00, 0.10 
43667, 1.00, 0.10 
43668, 1.00, 0.10 
43669, 1.00, 0.10 
43670, 1.00, 0.10 
43671, 1.00, 0.10 
43672, 1.00, 0.10 
43673, 1.00, 0.10 
43674, 1.00, 0.10 
43675, 1.00, 0.10 
43676, 1.00, 0.10 
43677, 1.00, 0.10 
43678, 1.00, 0.10 
43679, 1.00, 0.10 
43680, 1.00, 0.10 
43681, 1.00, 0.10 
43682, 1.00, 0.10 
43683, 1.00, 0.10 
43684, 1.00, 0.10 
43685, 1.00, 0.10 
43686, 1.00, 0.10 
43687, 1.00, 0.10 
43688, 1.00, 0.10 
43689, 1.00, 0.10 
43690, 1.00, 0.10 
43691, 1.00, 0.10 
43692, 1.00, 0.10 
43693, 1.00, 0.10 
43694, 1.00, 0.10 
43695, 1.00, 0.10 
43696, 1.00, 0.10 
43697, 1.00, 0.10 
43698, 1.00, 0.10 
43699, 1.00, 0.10 
43700, 1.00, 0.10 
43701, 1.00, 0.10 
43702, 1.00, 0.10 
43703, 1.00, 0.10 
43704, 1.00, 0.10 
43705, 1.00, 0.10 
43706, 1.00, 0.10 
43707, 1.00, 0.10 
43708, 1.00, 0.10 
43709, 1.00, 0.10 
43710, 1.00, 0.10 
43711, 1.00, 0.10 
43712, 1.00, 0.10 
43713, 1.00, 0.10 
